func_id,rms,cost,run_id
13,146,308,166
11,179,309,166
6,32,2,166
13,147,312,166
11,180,313,166
6,32,2,166
13,148,316,166
11,181,317,166
6,32,2,166
13,149,320,166
11,182,321,166
6,32,2,166
13,150,324,166
11,183,325,166
6,32,2,166
13,151,328,166
11,184,329,166
6,32,2,166
13,152,332,166
11,185,333,166
6,32,2,166
13,153,336,166
11,186,337,166
6,32,2,166
13,154,340,166
11,187,341,166
6,32,2,166
13,155,344,166
11,188,345,166
6,32,2,166
13,156,348,166
11,189,349,166
6,32,2,166
13,157,352,166
11,190,353,166
6,32,2,166
13,158,356,166
11,191,357,166
6,32,2,166
13,159,360,166
11,192,361,166
6,32,2,166
13,160,364,166
11,193,365,166
6,32,2,166
13,161,368,166
11,194,369,166
6,32,2,166
13,162,372,166
11,195,373,166
6,32,2,166
13,163,376,166
11,196,377,166
6,32,2,166
13,164,380,166
11,197,381,166
6,32,2,166
13,165,384,166
11,198,385,166
6,32,2,166
13,166,388,166
11,199,389,166
6,32,2,166
13,167,392,166
11,200,393,166
6,32,2,166
13,168,396,166
11,201,397,166
6,32,2,166
13,169,400,166
11,202,401,166
6,32,2,166
13,170,404,166
11,203,405,166
6,32,2,166
13,171,408,166
11,204,409,166
6,32,2,166
13,172,412,166
11,205,413,166
6,32,2,166
13,173,416,166
11,206,417,166
6,32,2,166
13,174,420,166
11,207,421,166
6,32,2,166
13,175,424,166
11,208,425,166
6,32,2,166
13,176,428,166
11,209,429,166
6,32,2,166
13,177,432,166
11,210,433,166
6,32,2,166
13,178,436,166
11,211,437,166
6,32,2,166
13,179,440,166
11,212,441,166
6,32,2,166
13,180,444,166
11,213,445,166
6,32,2,166
13,181,448,166
11,214,449,166
6,32,2,166
13,182,452,166
11,215,453,166
6,32,2,166
13,183,456,166
11,216,457,166
6,32,2,166
13,184,460,166
11,217,461,166
6,32,2,166
13,185,464,166
11,218,465,166
6,32,2,166
13,186,468,166
11,219,469,166
6,32,2,166
13,187,472,166
11,220,473,166
6,32,2,166
13,188,476,166
11,221,477,166
6,32,2,166
13,195,493,166
11,228,494,166
10,471,29659,166
9,224,1,166
12,753,29664,166
5,8,1,167
7,16,2,167
8,16,1,167
13,71,5,167
11,104,6,167
6,32,2,167
13,72,7,167
11,105,8,167
6,32,2,167
13,72,7,167
11,105,8,167
6,32,2,167
13,72,7,167
11,105,8,167
6,32,2,167
13,73,16,167
11,106,17,167
6,32,2,167
13,74,20,167
11,107,21,167
6,32,2,167
13,75,24,167
11,108,25,167
6,32,2,167
13,76,28,167
11,109,29,167
6,32,2,167
13,77,32,167
11,110,33,167
6,32,2,167
13,78,36,167
11,111,37,167
6,32,2,167
13,79,40,167
11,112,41,167
6,32,2,167
13,80,44,167
11,113,45,167
6,32,2,167
13,81,48,167
11,114,49,167
6,32,2,167
13,82,52,167
11,115,53,167
6,32,2,167
13,83,56,167
11,116,57,167
6,32,2,167
13,84,60,167
11,117,61,167
6,32,2,167
13,85,64,167
11,118,65,167
6,32,2,167
13,86,68,167
11,119,69,167
6,32,2,167
13,87,72,167
11,120,73,167
6,32,2,167
13,88,76,167
11,121,77,167
6,32,2,167
13,89,80,167
11,122,81,167
6,32,2,167
13,90,84,167
11,123,85,167
6,32,2,167
13,91,88,167
11,124,89,167
6,32,2,167
13,92,92,167
11,125,93,167
6,32,2,167
13,93,96,167
11,126,97,167
6,32,2,167
13,94,100,167
11,127,101,167
6,32,2,167
13,95,104,167
11,128,105,167
6,32,2,167
13,96,108,167
11,129,109,167
6,32,2,167
13,97,112,167
11,130,113,167
6,32,2,167
13,98,116,167
11,131,117,167
6,32,2,167
13,99,120,167
11,132,121,167
6,32,2,167
13,100,124,167
11,133,125,167
6,32,2,167
13,101,128,167
11,134,129,167
6,32,2,167
13,102,132,167
11,135,133,167
6,32,2,167
13,103,136,167
11,136,137,167
6,32,2,167
13,104,140,167
11,137,141,167
6,32,2,167
13,105,144,167
11,138,145,167
6,32,2,167
13,106,148,167
11,139,149,167
6,32,2,167
13,107,152,167
11,140,153,167
6,32,2,167
13,108,156,167
11,141,157,167
6,32,2,167
13,109,160,167
11,142,161,167
6,32,2,167
13,110,164,167
11,143,165,167
6,32,2,167
13,111,168,167
11,144,169,167
6,32,2,167
13,112,172,167
11,145,173,167
6,32,2,167
13,113,176,167
11,146,177,167
6,32,2,167
13,114,180,167
11,147,181,167
6,32,2,167
13,115,184,167
11,148,185,167
6,32,2,167
13,116,188,167
11,149,189,167
6,32,2,167
13,117,192,167
11,150,193,167
6,32,2,167
13,118,196,167
11,151,197,167
6,32,2,167
13,119,200,167
11,152,201,167
6,32,2,167
13,126,217,167
11,159,218,167
10,402,5578,167
9,224,1,167
12,684,5583,167
5,8,1,168
7,16,2,168
8,16,1,168
13,71,5,168
11,104,6,168
6,32,2,168
13,72,7,168
11,105,8,168
6,32,2,168
13,72,7,168
11,105,8,168
6,32,2,168
13,72,7,168
11,105,8,168
6,32,2,168
13,73,16,168
11,106,17,168
6,32,2,168
13,74,20,168
11,107,21,168
6,32,2,168
13,75,24,168
11,108,25,168
6,32,2,168
13,76,28,168
11,109,29,168
6,32,2,168
13,77,32,168
11,110,33,168
6,32,2,168
13,78,36,168
11,111,37,168
6,32,2,168
13,79,40,168
11,112,41,168
6,32,2,168
13,80,44,168
11,113,45,168
6,32,2,168
13,81,48,168
11,114,49,168
6,32,2,168
13,82,52,168
11,115,53,168
6,32,2,168
13,83,56,168
11,116,57,168
6,32,2,168
13,84,60,168
11,117,61,168
6,32,2,168
13,85,64,168
11,118,65,168
6,32,2,168
13,86,68,168
11,119,69,168
6,32,2,168
13,87,72,168
11,120,73,168
6,32,2,168
13,88,76,168
11,121,77,168
6,32,2,168
13,89,80,168
11,122,81,168
6,32,2,168
13,90,84,168
11,123,85,168
6,32,2,168
13,91,88,168
11,124,89,168
6,32,2,168
13,92,92,168
11,125,93,168
6,32,2,168
13,93,96,168
11,126,97,168
6,32,2,168
13,94,100,168
11,127,101,168
6,32,2,168
13,95,104,168
11,128,105,168
6,32,2,168
13,96,108,168
11,129,109,168
6,32,2,168
13,97,112,168
11,130,113,168
6,32,2,168
13,98,116,168
11,131,117,168
6,32,2,168
13,99,120,168
11,132,121,168
6,32,2,168
13,100,124,168
11,133,125,168
6,32,2,168
13,101,128,168
11,134,129,168
6,32,2,168
13,102,132,168
11,135,133,168
6,32,2,168
13,103,136,168
11,136,137,168
6,32,2,168
13,104,140,168
11,137,141,168
6,32,2,168
13,105,144,168
11,138,145,168
6,32,2,168
13,106,148,168
11,139,149,168
6,32,2,168
13,107,152,168
11,140,153,168
6,32,2,168
13,108,156,168
11,141,157,168
6,32,2,168
13,109,160,168
11,142,161,168
6,32,2,168
13,110,164,168
11,143,165,168
6,32,2,168
13,111,168,168
11,144,169,168
6,32,2,168
13,112,172,168
11,145,173,168
6,32,2,168
13,113,176,168
11,146,177,168
6,32,2,168
13,114,180,168
11,147,181,168
6,32,2,168
13,115,184,168
11,148,185,168
6,32,2,168
13,116,188,168
11,149,189,168
6,32,2,168
13,117,192,168
11,150,193,168
6,32,2,168
13,118,196,168
11,151,197,168
6,32,2,168
13,119,200,168
11,152,201,168
6,32,2,168
13,120,204,168
11,153,205,168
6,32,2,168
13,121,208,168
11,154,209,168
6,32,2,168
13,122,212,168
11,155,213,168
6,32,2,168
13,123,216,168
11,156,217,168
6,32,2,168
13,124,220,168
11,157,221,168
6,32,2,168
13,125,224,168
11,158,225,168
6,32,2,168
13,126,228,168
11,159,229,168
6,32,2,168
13,127,232,168
11,160,233,168
6,32,2,168
13,128,236,168
11,161,237,168
6,32,2,168
13,129,240,168
11,162,241,168
6,32,2,168
13,130,244,168
11,163,245,168
6,32,2,168
13,131,248,168
11,164,249,168
6,32,2,168
13,132,252,168
11,165,253,168
6,32,2,168
13,133,256,168
11,166,257,168
6,32,2,168
13,134,260,168
11,167,261,168
6,32,2,168
13,135,264,168
11,168,265,168
6,32,2,168
13,136,268,168
11,169,269,168
6,32,2,168
13,137,272,168
11,170,273,168
6,32,2,168
13,138,276,168
11,171,277,168
6,32,2,168
13,139,280,168
11,172,281,168
6,32,2,168
13,140,284,168
11,173,285,168
6,32,2,168
13,141,288,168
11,174,289,168
6,32,2,168
13,142,292,168
11,175,293,168
6,32,2,168
13,143,296,168
11,176,297,168
6,32,2,168
13,144,300,168
11,177,301,168
6,32,2,168
13,145,304,168
11,178,305,168
6,32,2,168
13,146,308,168
11,179,309,168
6,32,2,168
13,147,312,168
11,180,313,168
6,32,2,168
13,148,316,168
11,181,317,168
6,32,2,168
13,149,320,168
11,182,321,168
6,32,2,168
13,150,324,168
11,183,325,168
6,32,2,168
13,151,328,168
11,184,329,168
6,32,2,168
13,152,332,168
11,185,333,168
6,32,2,168
13,153,336,168
11,186,337,168
6,32,2,168
13,154,340,168
11,187,341,168
6,32,2,168
13,155,344,168
11,188,345,168
6,32,2,168
13,156,348,168
11,189,349,168
6,32,2,168
13,157,352,168
11,190,353,168
6,32,2,168
13,158,356,168
11,191,357,168
6,32,2,168
13,159,360,168
11,192,361,168
6,32,2,168
13,160,364,168
11,193,365,168
6,32,2,168
13,161,368,168
11,194,369,168
6,32,2,168
13,162,372,168
11,195,373,168
6,32,2,168
13,163,376,168
11,196,377,168
6,32,2,168
13,164,380,168
11,197,381,168
6,32,2,168
13,165,384,168
11,198,385,168
6,32,2,168
13,166,388,168
11,199,389,168
6,32,2,168
13,167,392,168
11,200,393,168
6,32,2,168
13,168,396,168
11,201,397,168
6,32,2,168
13,169,400,168
11,202,401,168
6,32,2,168
13,170,404,168
11,203,405,168
6,32,2,168
13,171,408,168
11,204,409,168
6,32,2,168
13,172,412,168
11,205,413,168
6,32,2,168
13,173,416,168
11,206,417,168
6,32,2,168
13,174,420,168
11,207,421,168
6,32,2,168
13,175,424,168
11,208,425,168
6,32,2,168
13,176,428,168
11,209,429,168
6,32,2,168
13,177,432,168
11,210,433,168
6,32,2,168
13,178,436,168
11,211,437,168
6,32,2,168
13,179,440,168
11,212,441,168
6,32,2,168
13,180,444,168
11,213,445,168
6,32,2,168
13,181,448,168
11,214,449,168
6,32,2,168
13,182,452,168
11,215,453,168
6,32,2,168
13,183,456,168
11,216,457,168
6,32,2,168
13,184,460,168
11,217,461,168
6,32,2,168
13,185,464,168
11,218,465,168
6,32,2,168
13,186,468,168
11,219,469,168
6,32,2,168
13,187,472,168
11,220,473,168
6,32,2,168
13,188,476,168
11,221,477,168
6,32,2,168
13,189,480,168
11,222,481,168
6,32,2,168
13,190,484,168
11,223,485,168
6,32,2,168
13,191,488,168
11,224,489,168
6,32,2,168
13,192,492,168
11,225,493,168
6,32,2,168
13,193,496,168
11,226,497,168
6,32,2,168
13,194,500,168
11,227,501,168
6,32,2,168
13,195,504,168
11,228,505,168
6,32,2,168
13,196,508,168
11,229,509,168
6,32,2,168
13,197,512,168
11,230,513,168
6,32,2,168
13,198,516,168
11,231,517,168
6,32,2,168
13,199,520,168
11,232,521,168
6,32,2,168
13,200,524,168
11,233,525,168
6,32,2,168
13,201,528,168
11,234,529,168
6,32,2,168
13,208,545,168
11,241,546,168
10,484,36328,168
9,224,1,168
12,766,36333,168
5,8,1,169
7,16,2,169
8,16,1,169
13,71,5,169
11,104,6,169
6,32,2,169
13,72,7,169
11,105,8,169
6,32,2,169
13,72,7,169
11,105,8,169
6,32,2,169
13,72,7,169
11,105,8,169
6,32,2,169
13,73,16,169
11,106,17,169
6,32,2,169
13,74,20,169
11,107,21,169
6,32,2,169
13,75,24,169
11,108,25,169
6,32,2,169
13,76,28,169
11,109,29,169
6,32,2,169
13,77,32,169
11,110,33,169
6,32,2,169
13,78,36,169
11,111,37,169
6,32,2,169
13,79,40,169
11,112,41,169
6,32,2,169
13,80,44,169
11,113,45,169
6,32,2,169
13,81,48,169
11,114,49,169
6,32,2,169
13,82,52,169
11,115,53,169
6,32,2,169
13,83,56,169
11,116,57,169
6,32,2,169
13,84,60,169
11,117,61,169
6,32,2,169
13,85,64,169
11,118,65,169
6,32,2,169
13,86,68,169
11,119,69,169
6,32,2,169
13,87,72,169
11,120,73,169
6,32,2,169
13,88,76,169
11,121,77,169
6,32,2,169
13,89,80,169
11,122,81,169
6,32,2,169
13,90,84,169
11,123,85,169
6,32,2,169
13,91,88,169
11,124,89,169
6,32,2,169
13,92,92,169
11,125,93,169
6,32,2,169
13,93,96,169
11,126,97,169
6,32,2,169
13,94,100,169
11,127,101,169
6,32,2,169
13,95,104,169
11,128,105,169
6,32,2,169
13,96,108,169
11,129,109,169
6,32,2,169
13,97,112,169
11,130,113,169
6,32,2,169
13,98,116,169
11,131,117,169
6,32,2,169
13,99,120,169
11,132,121,169
6,32,2,169
13,100,124,169
11,133,125,169
6,32,2,169
13,101,128,169
11,134,129,169
6,32,2,169
13,102,132,169
11,135,133,169
6,32,2,169
13,103,136,169
11,136,137,169
6,32,2,169
13,104,140,169
11,137,141,169
6,32,2,169
13,105,144,169
11,138,145,169
6,32,2,169
13,106,148,169
11,139,149,169
6,32,2,169
13,107,152,169
11,140,153,169
6,32,2,169
13,108,156,169
11,141,157,169
6,32,2,169
13,109,160,169
11,142,161,169
6,32,2,169
13,110,164,169
11,143,165,169
6,32,2,169
13,111,168,169
11,144,169,169
6,32,2,169
13,112,172,169
11,145,173,169
6,32,2,169
13,113,176,169
11,146,177,169
6,32,2,169
13,114,180,169
11,147,181,169
6,32,2,169
